,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_hour,TransactionWeekNumber,DaysSinceLastPurchase,MSE_AE_zscores,MSE_AE,MSE_AE_Fraud
1258,1,1,28,3,48,1,117.98,2,17,34,437.6069444444444,-0.68059444,0.5997215,False
1259,0,1,57,2,147,1,1715.22,2,16,47,347.63125,-0.22862726,0.8655373,False
1260,1,2,29,0,274,1,5599.81,2,17,1,307.6048611111111,0.7113247,1.4183519,False
1261,1,1,61,2,69,1,7904.24,2,17,34,440.60833333333335,-1.185758,0.3026193,False
1262,1,2,49,1,88,1,1490.44,4,16,48,340.6659722222222,-0.4321945,0.74581313,False
1263,1,0,56,2,285,1,1532.72,1,16,12,591.6604166666667,0.25384983,1.1492969,False
1264,1,1,18,3,219,1,5976.0,4,17,2,660.61875,0.21236591,1.1248989,False
1265,0,0,19,3,162,1,1673.76,4,18,32,451.56319444444443,0.47893524,1.2816765,False
1266,1,1,76,2,70,1,3290.72,3,18,32,452.56041666666664,-0.44710907,0.7370414,False
1267,1,0,26,1,197,1,3030.97,1,17,33,446.6152777777778,-0.71725535,0.5781601,False
1268,1,1,20,3,67,1,369.86,4,17,33,446.6076388888889,-0.6151303,0.638223,False
1269,1,1,58,1,24,1,6570.36,5,16,9,615.66875,-0.44636267,0.7374804,False
1270,1,1,76,2,213,1,2264.98,4,16,42,382.65972222222223,-0.30252942,0.82207316,False
1271,0,2,75,2,198,1,5029.87,4,18,22,520.5819444444444,0.38670763,1.2274346,False
1272,1,1,62,0,122,1,12327.74,1,17,20,534.6166666666667,-0.41906738,0.7535336,False
1273,0,1,20,3,118,1,420.25,3,16,21,529.6631944444445,-0.21309042,0.874675,False
1274,1,2,41,0,150,1,6499.53,0,16,41,388.65069444444447,-0.28371018,0.8331413,False
1275,1,1,62,2,133,1,5172.99,2,16,23,517.6555555555556,-1.2929368,0.23958415,False
1276,1,1,54,0,121,1,8981.1,2,17,9,615.5895833333333,-0.6614568,0.61097693,False
1277,1,0,34,0,70,1,7915.0,1,17,16,562.6166666666667,-0.5552483,0.6734414,False
1278,1,2,27,3,144,1,500.84,3,17,31,461.59375,-0.68967265,0.59438235,False
1279,1,1,43,0,75,1,13784.4,0,17,1,667.5930555555556,0.7980835,1.4693774,False
1280,0,2,62,2,114,1,7392.79,3,17,30,468.63055555555553,-0.64212257,0.622348,False
1281,0,0,26,3,144,1,1134.79,0,17,46,356.6097222222222,0.61836106,1.3636771,False
1282,0,2,34,0,189,1,14765.41,5,16,28,480.63402777777776,0.8437098,1.4962116,False
1283,0,1,27,3,156,5,745.87,6,17,27,485.60555555555555,6.4026165,4.7655754,True
1284,1,0,68,0,15,1,5360.19,2,18,34,440.55347222222224,0.121454366,1.071431,False
1285,1,2,72,2,50,1,5878.14,4,17,12,594.6229166666667,-0.44861215,0.7361574,False
1286,1,0,56,2,38,1,5889.51,5,16,21,527.6416666666667,-0.7273827,0.5722039,False
1287,1,2,33,1,15,1,4381.54,3,18,16,565.5513888888889,-0.25003162,0.8529487,False
1288,0,2,49,1,160,1,8478.46,5,16,38,412.65277777777777,-0.22118858,0.8699122,False
1289,0,2,26,3,33,1,185.47,4,16,35,432.6388888888889,0.26027596,1.1530763,False
1290,1,0,43,1,236,1,2443.54,5,16,13,586.6729166666667,-0.28491345,0.83243364,False
1291,1,1,23,3,102,1,699.9,5,17,4,647.6180555555555,0.020083923,1.011812,False
1292,1,0,27,1,114,1,4739.59,2,16,28,482.6715277777778,-1.0766735,0.36677524,False
1293,1,0,49,0,265,1,12893.85,2,17,23,513.6020833333333,0.24971147,1.146863,False
1294,1,0,65,2,179,1,2402.58,0,16,14,580.6423611111111,-0.24588597,0.8553869,False
1295,0,2,59,2,128,1,7626.53,4,16,49,332.6659722222222,0.10353883,1.0608944,False
1296,1,2,52,2,52,1,1014.63,3,17,14,576.6236111111111,-0.7775917,0.5426744,False
1297,1,0,28,3,171,1,1358.54,3,17,43,376.62847222222223,-0.40084487,0.7642508,False
1298,1,0,23,3,25,1,1602.13,1,16,50,328.66527777777776,0.4833675,1.2842833,False
1299,0,1,27,3,19,2,1105.89,1,17,17,558.6194444444444,0.40947336,1.2408239,False
1300,1,2,61,2,63,1,1731.89,6,16,9,615.6736111111111,0.0015325529,1.0009013,False
1301,1,0,29,1,52,1,8692.47,5,17,16,566.6138888888889,-0.56326425,0.668727,False
1302,0,1,53,0,62,1,12578.75,3,17,12,593.6229166666667,0.15922052,1.0936425,False
1303,0,1,67,2,80,1,1712.41,2,17,27,487.61597222222224,-0.64591473,0.6201177,False
1304,1,0,78,2,169,1,3485.03,2,16,30,464.6701388888889,-0.57514143,0.6617417,False
1305,0,1,78,2,68,1,1146.78,0,17,31,460.6166666666667,0.12444387,1.0731893,False
1306,1,0,50,0,63,1,6393.12,3,16,26,493.66875,-0.89299536,0.47480205,False
1307,0,2,40,0,51,1,680.55,5,16,32,454.66875,0.07993497,1.0470122,False
1308,1,2,70,0,83,1,7037.34,4,17,20,538.6,-0.56899875,0.6653544,False
1309,0,2,69,0,124,2,12991.03,5,16,10,604.6590277777777,1.30514,1.7675929,False
1310,0,1,28,3,96,1,105.01,2,18,37,419.5833333333333,0.22959897,1.1350342,False
1311,1,1,32,0,52,1,1360.85,2,16,31,461.6402777777778,-0.8331472,0.5100005,False
1312,1,1,25,3,37,1,1649.92,5,17,37,415.6326388888889,-0.45011988,0.7352707,False
1313,1,1,52,0,45,1,5237.36,5,16,12,592.6618055555556,-0.5353345,0.6851533,False
1314,1,0,33,0,295,1,14348.65,4,16,28,480.6388888888889,0.94155645,1.5537583,False
1315,1,2,67,2,115,1,5625.55,2,17,10,606.6256944444444,-0.66968316,0.60613877,False
1316,1,0,41,1,48,1,3438.02,0,18,38,412.56319444444443,-0.06987071,0.9589069,False
1317,1,0,29,0,96,1,10668.24,3,16,52,314.65208333333334,0.25780535,1.1516232,False
1318,1,0,49,1,98,1,2018.9,2,16,32,452.65694444444443,-1.0771445,0.3664982,False
1319,1,0,59,1,147,1,9500.95,5,17,19,542.6222222222223,-0.7199996,0.57654613,False
1320,1,0,55,2,30,1,2472.99,5,17,29,473.60625,-0.7419242,0.56365156,False
1321,1,1,38,0,37,1,6522.47,6,17,13,587.6159722222222,-0.32693058,0.8077221,False
1322,1,2,20,3,134,1,1223.45,5,16,2,663.6520833333333,0.49139777,1.2890061,False
1323,1,0,39,1,152,1,778.74,1,18,22,524.5604166666667,-0.3891972,0.7711012,False
1324,1,0,61,2,96,1,2246.15,1,17,40,397.6111111111111,-0.7135765,0.58032376,False
1325,0,2,25,3,289,1,219.53,3,17,2,661.5909722222223,1.5515506,1.9125146,False
1326,1,1,38,0,90,1,12896.06,4,16,18,552.6576388888889,-0.42145133,0.7521315,False
1327,0,1,30,1,137,1,8697.11,5,18,41,389.58819444444447,0.14597967,1.0858551,False
1328,1,2,66,2,156,1,6414.11,3,16,3,654.6534722222223,-0.22165121,0.8696401,False
1329,1,2,64,2,68,1,5767.51,4,16,7,627.6388888888889,-0.4008168,0.7642673,False
1330,1,0,68,2,51,1,2815.86,2,16,19,545.6465277777778,-0.6798261,0.6001734,False
1331,1,2,55,1,157,1,2991.17,6,18,44,366.56597222222223,0.19060105,1.1120983,False
1332,1,1,48,1,288,1,224.65,1,16,25,501.6375,-0.17936778,0.8945083,False
1333,0,1,20,3,68,1,1236.76,6,16,12,594.6506944444444,0.53831625,1.3166003,False
1334,1,0,60,0,66,1,13586.99,3,17,51,319.6222222222222,0.6125955,1.3602862,False
1335,1,0,26,1,284,1,7117.35,4,17,47,349.62638888888887,0.31421754,1.184801,False
1336,0,1,61,2,122,1,7235.87,2,17,48,342.6034722222222,-0.29355198,0.82735306,False
1337,1,1,72,2,47,1,7318.64,6,16,20,537.6354166666666,-0.37765512,0.77788943,False
1338,1,0,43,0,45,1,9847.6,5,16,46,352.64722222222224,0.09550819,1.0561713,False
1339,0,2,80,2,49,1,2968.75,3,16,15,569.6368055555556,0.21889542,1.1287391,False
1340,0,2,31,0,99,1,9323.71,5,16,34,436.6534722222222,0.042625282,1.0250692,False
1341,0,2,18,3,167,1,1764.08,2,16,32,454.6458333333333,0.06169027,1.036282,False
1342,1,0,75,2,116,1,5683.49,5,17,23,513.5923611111111,-0.6524588,0.61626893,False
1343,1,2,33,0,233,1,5225.73,4,17,13,587.6270833333333,-0.2914829,0.82856995,False
1344,1,0,63,2,47,1,6445.4,6,16,33,447.6743055555556,-0.39611334,0.7670336,False
1345,1,2,24,3,68,1,289.71,4,17,36,425.60833333333335,-0.39858,0.76558286,False
1346,0,2,51,1,66,1,9200.74,2,16,12,594.6520833333333,-0.1563964,0.90801847,False
1347,1,2,25,3,39,1,300.87,0,16,25,503.65555555555557,0.021371827,1.0125694,False
1348,0,0,48,0,121,1,743.9,2,16,22,521.6333333333333,-0.27303624,0.839419,False
1349,1,0,21,3,90,1,1200.35,6,16,18,552.6354166666666,0.015280734,1.0089871,False
1350,1,0,56,2,181,1,1562.39,3,16,3,655.6319444444445,-0.19673796,0.88429236,False
1351,0,1,49,0,172,1,7719.71,6,17,9,615.6291666666667,0.23618868,1.1389098,False
1352,1,2,54,1,39,3,2610.67,0,16,52,311.64722222222224,1.7974781,2.057152,False
1353,1,2,66,2,51,1,2060.02,3,16,24,507.63958333333335,-0.78822786,0.536419,False
1354,1,2,20,3,173,1,1833.67,1,16,47,346.66180555555553,0.18977569,1.1116129,False
1355,1,0,71,2,161,1,5396.65,5,16,22,522.6395833333333,-0.6256228,0.632052,False
1356,1,0,57,0,107,1,12995.7,5,18,45,361.56875,0.7767617,1.4568374,False
1357,1,0,40,1,111,1,7616.43,4,16,9,615.6631944444445,-0.6953266,0.59105706,False
1358,0,0,35,0,225,1,12500.8,2,17,25,501.62361111111113,0.37859812,1.2226652,False
1359,1,0,19,3,36,1,1127.08,5,16,2,664.66875,0.7348446,1.4321847,False
1360,0,1,76,2,91,1,3621.98,1,16,42,384.6388888888889,-0.02018091,0.988131,False
1361,1,2,49,1,44,1,5212.28,2,18,1,670.5763888888889,0.30291626,1.1781543,False
1362,0,1,58,2,40,1,2727.45,3,16,36,425.6694444444444,-0.56787884,0.666013,False
1363,1,1,49,0,95,5,5117.03,4,16,38,409.66805555555555,5.3857164,4.1675053,True
1364,1,1,26,1,159,1,6089.79,2,17,37,419.62708333333336,-1.1768874,0.3078364,False
1365,1,1,58,1,77,1,2618.1,2,16,45,359.6423611111111,-0.81303495,0.5218292,False
1366,1,0,31,0,212,1,11988.12,2,16,24,510.6486111111111,-0.13439238,0.9209597,False
1367,1,0,55,1,111,1,3841.42,1,16,49,332.65833333333336,-0.3683708,0.7833498,False
1368,0,1,28,3,84,1,321.21,6,16,1,671.6743055555555,1.0195024,1.5996007,False
1369,1,2,37,1,44,1,9754.73,3,17,32,453.60277777777776,-0.873535,0.48624724,False
1370,1,1,57,1,143,1,9584.52,4,17,42,384.62638888888887,-0.9213008,0.45815465,False
1371,1,0,31,0,163,1,7624.56,5,17,41,391.61041666666665,-0.40229616,0.7633973,False
1372,1,2,47,1,52,1,2485.73,5,17,41,391.6166666666667,-0.63629407,0.62577593,False
1373,1,2,36,1,280,1,2137.9,5,16,2,660.6583333333333,0.7210999,1.424101,False
1374,1,1,30,0,111,1,6412.85,1,16,42,380.6701388888889,-0.64849186,0.61860204,False
1375,0,1,23,3,196,1,707.25,5,18,37,417.5833333333333,0.61983544,1.3645443,False
1376,1,2,48,1,83,1,8300.54,3,17,18,549.5972222222222,-1.0795424,0.36508802,False
1377,1,0,45,0,263,1,7717.34,4,17,40,396.625,-0.09042235,0.94681984,False
1378,0,2,39,0,247,1,6967.03,3,17,14,580.5902777777778,0.18501405,1.1088125,False
1379,1,1,54,2,55,1,5158.6,1,18,30,467.58819444444447,-0.711346,0.5816356,False
1380,1,2,67,0,103,1,12031.14,4,17,25,502.62708333333336,-0.28548414,0.832098,False
1381,1,1,73,2,152,1,7093.68,4,16,10,604.6493055555555,-0.6018728,0.6460201,False
1382,1,1,29,0,153,1,8539.86,5,18,25,502.56111111111113,-0.3238156,0.8095541,False
1383,1,1,59,2,89,1,7640.57,3,16,28,478.65763888888887,-1.30855,0.23040158,False
1384,1,0,24,3,201,1,1292.21,3,16,48,342.6333333333333,0.119870126,1.0704993,False
1385,1,1,63,2,166,1,5958.75,3,18,23,513.5666666666667,-0.8143733,0.52104205,False
1386,1,2,25,3,129,1,708.74,5,16,44,370.64930555555554,-0.030308813,0.98217446,False
1387,0,1,28,3,66,1,1744.4,5,16,35,432.66319444444446,-0.13195685,0.92239213,False
1388,1,0,25,3,263,1,273.78,2,17,32,454.61875,0.040486272,1.0238112,False
1389,1,1,25,3,59,1,130.76,5,16,21,530.64375,-0.43786666,0.7424772,False
1390,1,1,49,0,118,1,10389.6,4,17,6,633.6,-0.3952443,0.7675447,False
1391,1,2,63,0,91,1,1048.18,4,17,26,495.59722222222223,-0.6699191,0.606,False
1392,0,2,32,0,132,1,12896.68,5,18,11,601.5743055555556,1.1650968,1.6852292,False
1393,1,1,43,1,251,1,8208.54,5,16,38,412.66180555555553,-0.47727722,0.7192986,False
1394,1,2,38,1,24,1,5244.49,3,17,27,486.59444444444443,-1.0245265,0.39744446,False
1395,1,2,37,0,46,1,11935.14,1,16,42,381.6479166666667,0.13719541,1.0806888,False
1396,1,0,24,3,251,1,1484.76,5,16,17,555.6361111111111,0.204286,1.1201469,False
1397,0,2,23,3,145,1,6513.34,1,17,26,494.58958333333334,-0.16872007,0.90077055,False
1398,1,0,35,0,161,1,13801.15,2,17,10,606.6013888888889,0.18912,1.1112273,False
1399,1,2,68,0,147,1,12958.65,3,16,39,403.65555555555557,0.09240335,1.0543453,False
1400,1,2,32,0,116,1,9588.71,4,16,38,410.65277777777777,-0.5096783,0.7002425,False
1401,1,2,49,1,179,1,3475.99,1,18,40,394.56111111111113,-0.27326274,0.8392858,False
1402,1,1,29,1,75,1,7544.4,3,17,2,662.6125,-0.5008078,0.70545954,False
1403,1,0,19,3,48,1,1193.61,1,17,25,500.61041666666665,-0.28675187,0.8313524,False
1404,1,2,33,0,27,1,12063.77,1,16,19,545.6541666666667,0.072912104,1.0428818,False
1405,1,0,27,3,121,1,892.83,3,17,32,450.62291666666664,-0.7361598,0.5670418,False
1406,1,2,54,1,81,1,1230.12,3,17,34,437.6222222222222,-1.0240932,0.39769936,False
1407,1,1,18,3,189,1,1479.67,2,17,8,621.6013888888889,-0.18361224,0.892012,False
1408,0,0,54,0,139,1,1265.28,1,17,49,335.59305555555557,0.40903658,1.240567,False
1409,1,1,76,2,47,1,3228.87,2,16,49,335.65625,-0.14112763,0.9169985,False
1410,1,2,19,3,145,1,1111.67,0,17,51,318.59027777777777,0.598733,1.3521333,False
1411,1,2,56,1,293,1,3213.16,2,18,23,514.5513888888889,0.27657887,1.1626645,False
1412,0,2,63,0,146,1,12719.93,1,17,38,412.6173611111111,0.50195235,1.2952136,False
1413,0,0,63,2,137,1,2040.77,0,18,3,657.5861111111111,1.0992174,1.6464835,False
1414,1,1,20,3,172,1,1309.85,6,16,25,499.6465277777778,-0.24888742,0.85362166,False
1415,0,2,25,3,104,1,164.61,2,16,47,349.65069444444447,0.47444502,1.2790357,False
1416,0,1,49,1,161,1,4230.37,1,17,17,559.6270833333333,-0.7103176,0.5822404,False
1417,1,0,27,3,41,1,761.0,5,17,1,667.6083333333333,0.5460996,1.321178,False
1418,1,2,67,2,105,1,2923.83,4,16,11,599.6409722222222,-0.5649033,0.667763,False
1419,1,2,61,2,93,1,7372.47,1,17,26,496.6034722222222,-0.95725757,0.43700743,False
1420,1,0,39,0,85,1,871.1,4,18,5,643.5576388888888,0.3567518,1.2098167,False
1421,1,1,45,1,155,1,3023.16,0,16,9,612.6666666666666,-0.5810882,0.6582442,False
1422,1,2,19,3,174,1,1119.21,3,16,52,311.6375,0.39931142,1.2348473,False
1423,1,1,60,0,173,1,11833.73,3,18,51,319.58125,0.61472136,1.3615365,False
1424,1,2,68,2,68,1,6400.59,2,16,6,633.6520833333333,-0.27775225,0.83664536,False
1425,1,2,63,0,80,1,13884.24,4,18,6,636.5631944444444,1.0659457,1.6269155,False
1426,1,0,19,3,185,1,620.83,4,16,21,530.6534722222223,-0.2617033,0.84608424,False
1427,1,0,19,3,40,1,1938.01,5,17,36,423.61944444444447,-0.14772171,0.9131203,False
1428,1,1,19,3,280,1,964.79,0,16,46,356.6486111111111,0.9345812,1.5496559,False
1429,1,2,56,2,109,1,1870.16,5,16,22,523.6548611111111,-0.83655965,0.5079936,False
1430,1,2,34,0,106,1,5577.94,3,17,12,594.6104166666667,-0.72272295,0.57494444,False
1431,1,0,36,1,283,1,8700.8,2,17,5,643.6152777777778,0.35680896,1.2098503,False
1432,1,2,60,2,255,1,2794.66,3,16,29,475.6694444444444,-0.5116868,0.6990613,False
1433,1,2,45,1,87,1,6169.71,0,18,31,457.56388888888887,-0.35024732,0.7940088,False
1434,1,0,25,3,34,1,831.75,5,16,11,601.65625,0.14147869,1.083208,False
1435,1,1,53,2,109,1,2451.56,6,16,10,607.6395833333333,-0.5276197,0.68969065,False
1436,0,2,34,0,92,1,13625.52,1,17,24,510.62291666666664,0.39658338,1.2332429,False
1437,1,1,20,3,103,1,1379.39,6,17,6,635.6069444444445,0.18106684,1.106491,False
1438,0,2,62,0,83,1,11498.01,4,17,37,415.61041666666665,0.19763608,1.1162359,False
1439,1,1,25,3,97,1,865.49,1,16,32,451.6645833333333,-0.6665852,0.60796076,False
1440,0,2,76,2,216,1,7147.4,4,17,21,531.5909722222223,0.0712105,1.0418811,False
1441,0,2,35,1,125,1,7833.85,1,16,23,517.6659722222222,-0.45984644,0.7295502,False
1442,1,1,80,2,151,1,4840.67,1,16,47,345.6402777777778,-0.14179732,0.91660464,False
1443,1,1,70,2,78,1,7361.47,1,17,51,317.62430555555557,-0.198699,0.883139,False
1444,1,1,45,0,114,1,5128.44,5,18,13,587.5854166666667,-0.33747187,0.80152243,False
1445,1,0,62,0,91,1,12381.45,3,16,42,382.6534722222222,-0.012298022,0.99276716,False
1446,1,0,29,1,66,1,4008.05,2,17,12,590.6277777777777,-0.7899255,0.53542054,False
1447,1,2,43,1,300,1,3493.13,4,16,49,335.6625,0.49870825,1.2933056,False
1448,1,0,77,2,106,1,6462.41,5,18,46,355.56805555555553,0.39981997,1.2351464,False
1449,1,0,42,1,111,3,4625.12,5,16,8,619.6458333333334,0.9262445,1.5447528,False
1450,0,0,48,1,50,1,6470.57,0,18,19,545.5625,0.32090575,1.1887345,False
1451,1,2,48,1,179,1,4854.83,1,16,6,634.6423611111111,-0.38384876,0.77424675,False
1452,1,0,48,0,146,1,12652.22,6,17,25,500.62083333333334,-0.008299926,0.99511856,False
1453,1,1,68,0,150,1,11705.88,6,16,19,544.6472222222222,0.04543479,1.0267216,False
1454,1,0,35,0,95,1,932.61,1,16,46,356.66041666666666,-0.12853459,0.92440486,False
1455,1,1,61,0,31,1,11613.58,2,16,10,608.6638888888889,-0.022056013,0.9870282,False
1456,1,0,25,3,160,1,1068.55,3,18,19,542.5680555555556,-0.11133973,0.9345177,False
1457,1,2,28,3,295,1,1616.3,2,16,26,496.66527777777776,0.24590349,1.1446234,False
1458,1,1,23,3,217,1,471.28,2,16,46,356.64375,0.00040274867,1.0002369,False
1459,0,1,21,3,148,1,106.86,3,16,18,548.6659722222222,-0.12419891,0.9269548,False
1460,1,2,72,2,160,1,2457.1,5,16,46,352.63958333333335,-0.060694143,0.9643039,False
1461,1,1,69,2,148,1,5882.12,5,17,21,531.6013888888889,-0.986809,0.41962728,False
1462,0,2,55,2,41,1,1938.99,3,16,48,338.65,0.17170815,1.1009868,False
1463,1,2,57,2,17,1,4079.09,2,16,21,531.6555555555556,-0.7597988,0.553139,False
1464,0,1,28,1,149,1,860.12,5,16,6,634.6381944444445,0.13622756,1.0801196,False
1465,1,2,68,2,174,1,7811.31,4,18,16,566.5611111111111,-0.17398326,0.8976751,False
1466,1,1,24,3,47,1,1181.84,3,16,11,601.65,-0.38683826,0.77248853,False
1467,1,0,58,0,243,1,10915.54,6,16,41,387.65972222222223,0.6354796,1.3737451,False
1468,1,0,19,3,136,2,1670.72,3,16,44,367.6694444444444,0.13087162,1.0769696,False
1469,1,2,20,3,140,1,1121.19,3,16,42,384.65277777777777,-0.25392574,0.8506585,False
1470,0,2,53,1,243,1,5621.86,4,16,14,580.6583333333333,0.028802305,1.0169395,False
1471,1,0,56,1,116,1,8873.43,6,18,14,580.5659722222222,0.078421265,1.046122,False
1472,1,1,41,0,146,1,6990.92,5,17,24,510.6076388888889,-1.0322138,0.39292336,False
1473,1,0,60,1,65,1,7831.56,4,16,16,566.6368055555556,-0.7611522,0.552343,False
1474,1,1,51,2,175,1,6173.23,5,18,28,482.5673611111111,-0.72198254,0.5753799,False
1475,1,0,56,0,64,1,9523.72,0,17,23,515.6048611111111,-0.30949867,0.8179743,False
1476,1,1,33,0,61,1,6420.47,3,16,18,548.6486111111111,-0.96199447,0.43422154,False
1477,1,0,23,3,145,1,1146.09,1,18,51,317.57152777777776,0.76953596,1.4525877,False
1478,1,0,35,1,235,1,6430.41,5,16,39,405.65833333333336,-0.37462467,0.7796717,False
1479,1,1,28,3,164,1,1635.05,6,17,17,559.6208333333333,-0.40044275,0.7644873,False
1480,1,2,66,2,33,1,6697.79,5,18,50,328.56111111111113,0.57885826,1.3404443,False
1481,1,1,58,0,102,1,7369.89,5,17,42,381.6090277777778,-0.6536204,0.61558574,False
1482,1,0,40,1,132,1,6903.68,2,16,13,583.6486111111111,-0.93042076,0.452791,False
1483,1,2,65,0,23,1,11748.86,0,17,25,499.60277777777776,0.26851133,1.1579198,False
1484,1,2,42,0,148,1,7303.23,5,18,37,417.56458333333336,-0.14955261,0.9120435,False
1485,1,1,29,0,51,1,10619.35,6,16,8,622.6555555555556,0.2872792,1.1689577,False
1486,0,2,54,2,137,1,1794.5,0,17,29,475.62361111111113,-0.2743754,0.8386314,False
1487,0,1,59,0,99,1,12970.21,3,17,28,479.59583333333336,-0.104427435,0.938583,False
1488,1,1,56,0,143,1,120.89,5,17,7,629.6298611111112,-0.23646292,0.8609289,False
1489,1,0,67,0,164,1,5692.31,4,16,29,474.64722222222224,-0.6500687,0.61767465,False
1490,1,1,50,1,165,1,9879.87,1,16,14,576.6604166666667,-0.7995694,0.5297487,False
1491,0,0,64,2,86,1,6266.65,5,18,51,321.5729166666667,0.86407894,1.5081913,False
1492,1,2,31,0,28,1,14268.95,4,17,15,571.6277777777777,0.36950296,1.217316,False
1493,0,0,52,1,151,1,6449.83,4,18,48,342.58958333333334,0.36953416,1.2173344,False
1494,1,0,60,1,166,1,6741.41,0,16,46,353.6479166666667,-0.15962934,0.9061171,False
1495,1,0,25,3,243,1,1008.44,2,17,38,411.59930555555553,-0.06522228,0.9616408,False
1496,1,1,23,3,15,1,1711.78,6,16,36,425.6388888888889,0.017407175,1.0102377,False
1497,1,0,26,3,254,1,1821.0,3,16,8,622.6479166666667,0.30460912,1.17915,False
1498,1,2,77,2,282,1,5107.75,3,17,22,524.6,0.039644696,1.0233163,False
1499,1,1,33,1,77,1,5229.95,3,17,21,527.5923611111111,-1.4069172,0.17254876,False
1500,1,2,20,3,91,1,339.16,3,17,5,639.6243055555556,0.09240011,1.0543433,False
1501,0,2,32,0,45,1,10442.48,5,17,9,615.6319444444445,0.5952982,1.3501132,False
1502,1,2,63,2,76,1,4324.4,4,16,44,366.6388888888889,-0.5760733,0.6611936,False
1503,1,1,55,2,173,1,6292.29,5,18,49,335.58680555555554,-0.05037044,0.9703756,False
1504,0,1,21,3,122,1,269.01,3,16,16,563.6493055555555,-0.11120393,0.93459755,False
1505,0,0,78,2,112,1,5379.25,1,16,32,454.6611111111111,-0.036978085,0.97825205,False
1506,1,1,64,0,179,2,1334.09,3,16,39,401.6361111111111,-0.29936782,0.8239326,False
1507,0,1,53,0,109,1,6366.84,6,18,32,450.5625,0.22971186,1.1351006,False
1508,1,0,22,3,258,1,1839.1,6,18,3,657.5895833333333,1.6210889,1.9534122,False
1509,1,0,53,2,41,1,3966.54,3,16,52,313.6673611111111,-0.19343033,0.8862377,False
1510,1,1,33,1,82,1,9983.36,1,18,30,464.55902777777777,-0.52933353,0.6886827,False
1511,1,1,66,2,72,1,4577.09,3,16,19,545.6472222222222,-1.1212101,0.34058186,False
1512,0,2,65,0,205,1,7458.03,5,16,41,388.63402777777776,0.44383553,1.2610333,False
1513,1,1,32,1,217,1,6397.29,4,17,44,370.62708333333336,-0.7358397,0.56723005,False
1514,1,2,49,1,144,3,6345.03,3,16,35,433.67291666666665,0.355923,1.2093292,False
1515,1,0,30,0,118,1,6034.73,3,16,13,587.6340277777778,-0.64677095,0.6196141,False
1516,1,0,53,1,32,1,765.81,2,17,51,321.6152777777778,-0.07004989,0.9588015,False
1517,1,0,55,1,120,1,9826.26,3,17,19,543.6277777777777,-0.98190147,0.4225136,False
1518,1,0,45,1,17,1,3736.38,5,17,30,465.6118055555556,-0.75659823,0.55502135,False
1519,1,1,27,3,203,1,646.85,4,16,37,418.6513888888889,-0.4951945,0.7087609,False
1520,1,0,72,2,86,1,6385.12,2,16,20,538.6631944444445,-0.7514765,0.5580336,False
1521,0,1,57,2,233,1,4161.71,4,17,30,466.59305555555557,-0.5310911,0.687649,False
1522,0,2,51,0,201,1,11079.77,2,16,21,530.6416666666667,0.14260748,1.0838718,False
1523,1,2,69,0,146,1,10017.11,5,17,7,629.5993055555556,0.22576708,1.1327806,False
1524,0,2,26,3,251,1,1644.09,2,17,46,356.60069444444446,0.741588,1.4361507,False
1525,1,0,28,3,132,1,387.65,1,16,17,555.6493055555555,-0.3627896,0.7866323,False
1526,1,2,18,3,129,1,528.38,4,16,34,439.65,-0.33403382,0.80354446,False
1527,1,0,55,2,67,1,7530.3,5,17,36,426.6076388888889,-0.8186405,0.5185324,False
1528,1,2,62,0,49,1,10887.59,5,17,52,313.6048611111111,0.6115916,1.3596958,False
1529,1,0,59,2,153,1,7104.61,4,16,12,594.6402777777778,-0.7320584,0.56945395,False
1530,0,1,61,2,37,1,7307.11,4,17,8,620.6090277777778,-0.15867983,0.9066755,False
1531,1,1,20,3,19,3,349.98,4,17,11,598.6319444444445,1.3983649,1.8224213,False
1532,1,1,60,1,199,1,2284.41,3,16,1,668.6340277777778,-0.21245438,0.87504905,False
1533,1,1,22,3,123,1,1918.36,3,17,38,411.6152777777778,-0.8209354,0.51718265,False
1534,1,2,22,3,288,1,503.01,4,16,17,559.6409722222222,0.5347252,1.3144883,False
1535,1,1,37,1,56,1,1216.91,5,16,7,626.6583333333333,-0.4419593,0.74007016,False
1536,1,0,18,3,243,1,1071.04,3,17,35,430.6013888888889,-0.023052447,0.98644215,False
1537,1,0,21,3,74,1,187.9,5,17,9,611.6270833333333,0.12506491,1.0735545,False
1538,1,0,72,2,171,1,7145.67,2,17,48,340.60069444444446,-0.22346683,0.8685723,False
1539,1,2,28,3,71,1,1493.88,3,16,15,573.6569444444444,-0.48610678,0.71410567,False
1540,0,1,41,1,134,1,8658.95,3,16,34,440.65763888888887,-0.813747,0.5214104,False
1541,1,1,28,3,31,1,164.12,2,17,42,384.60069444444446,-0.36882767,0.7830811,False
1542,1,0,53,1,68,1,7089.9,4,17,4,648.6236111111111,-0.42075083,0.7525435,False
1543,0,2,21,3,88,1,841.65,1,17,33,447.6125,0.09859154,1.0579847,False
1544,0,1,71,2,107,1,5677.05,5,16,51,317.65694444444443,0.3324667,1.1955339,False
1545,0,2,26,3,30,1,1658.49,5,16,50,328.6347222222222,0.93043923,1.5472199,False
1546,1,1,63,0,49,1,10171.68,3,17,48,342.59583333333336,-0.16226727,0.90456563,False
