,TransactionType,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDate_hour,TransactionWeekNumber,DaysSinceLastPurchase,MSE_VAE_zscores,MSE_VAE,MSE_VAE_Fraud
1223,0,1,47,1,46,1,5897.73,1,16,50,325.6611111111111,0.068943664,1.0432521,False
1224,1,2,55,0,275,1,5239.24,6,18,27,489.5527777777778,0.75041217,1.4469347,False
1225,1,0,58,1,56,1,7788.91,1,16,38,411.6326388888889,-0.73590684,0.56648153,False
1226,0,1,79,2,158,1,3898.64,2,17,34,440.60069444444446,-0.32741958,0.8084578,False
1227,1,1,26,3,136,1,1214.93,1,18,52,313.57916666666665,0.2991222,1.1796033,False
1228,1,2,20,3,181,1,927.47,2,16,38,412.63680555555555,-0.27029356,0.8422976,False
1229,1,2,23,3,219,1,914.16,0,17,52,314.6166666666667,0.7589349,1.4519833,False
1230,1,0,23,3,172,1,9695.04,2,17,20,534.5909722222223,-0.51627165,0.6965872,False
1231,1,0,63,0,135,1,8647.04,4,16,35,429.66875,-0.6169196,0.6369662,False
1232,1,0,52,1,17,1,1292.1,1,16,40,397.6611111111111,-0.39686,0.76732326,False
1233,1,0,21,3,33,1,392.34,3,16,24,509.6659722222222,-0.36602077,0.78559154,False
1234,1,0,60,1,40,1,9877.17,6,17,1,671.6097222222222,0.5227383,1.3120672,False
1235,0,1,58,0,41,1,12059.85,5,17,4,648.6055555555556,0.7860658,1.4680549,False
1236,0,2,61,2,64,1,6643.24,3,16,26,492.6333333333333,-0.45459998,0.7331197,False
1237,1,1,57,0,72,1,9903.48,6,16,21,528.6638888888889,-0.37394643,0.7808966,False
1238,1,0,22,3,45,1,151.42,5,17,39,405.63194444444446,0.00013523377,1.002492,False
1239,1,1,41,1,79,1,2850.92,1,17,34,438.6145833333333,-1.2390287,0.26844642,False
1240,1,0,30,0,95,1,10679.67,5,16,1,670.6555555555556,0.51417106,1.3069922,False
1241,0,2,51,0,12,1,10652.13,0,16,20,534.6402777777778,0.6571005,1.3916595,False
1242,1,1,24,3,93,1,569.25,5,18,41,390.58125,0.011325023,1.0091205,False
1243,1,1,24,3,20,1,954.83,1,18,50,328.56597222222223,0.6832151,1.407129,False
1244,1,0,76,2,66,1,1831.2,4,16,21,528.6423611111111,-0.4599529,0.7299488,False
1245,1,2,28,1,169,2,9274.64,6,16,47,346.63402777777776,0.45947063,1.2745892,False
1246,1,0,36,1,175,1,9384.54,1,16,44,366.63680555555555,-0.4188988,0.7542681,False
1247,1,0,67,2,52,1,1483.84,3,17,52,314.60277777777776,-0.022335105,0.98918116,False
1248,1,2,66,2,84,1,1968.36,2,16,49,334.65,-0.18008469,0.8957348,False
1249,1,2,53,2,172,1,4203.05,0,16,14,578.65625,-0.5104206,0.70005316,False
1250,0,2,19,3,97,1,959.94,0,17,39,403.5965277777778,0.56391615,1.3364598,False
1251,1,2,22,3,27,1,271.64,3,17,12,591.625,-0.067846805,0.9622213,False
1252,0,1,41,0,118,1,12571.76,0,17,1,670.6194444444444,1.0415273,1.619383,False
1253,1,2,22,3,65,1,8627.08,0,17,27,486.59305555555557,-0.24456514,0.8575384,False
1254,1,1,18,3,27,4,524.46,3,18,24,507.5701388888889,3.4963813,3.0735688,True
1255,1,1,28,3,175,1,422.32,3,16,25,503.65625,-0.83049643,0.51044935,False
1256,0,1,66,0,31,1,12961.53,1,17,19,544.5923611111111,0.68815815,1.4100572,False
1257,1,1,68,2,213,1,6381.6,4,16,47,349.6534722222222,-0.33724526,0.80263734,False
1258,1,1,28,3,48,1,117.98,2,17,34,437.6069444444444,-0.7507695,0.5576773,False
1259,0,1,57,2,147,1,1715.22,2,16,47,347.63125,-0.20675564,0.8799357,False
1260,1,2,29,0,274,1,5599.81,2,17,1,307.6048611111111,0.6658353,1.3968338,False
1261,1,1,61,2,69,1,7904.24,2,17,34,440.60833333333335,-1.1919045,0.29636145,False
1262,1,2,49,1,88,1,1490.44,4,16,48,340.6659722222222,-0.39639795,0.76759696,False
1263,1,0,56,2,285,1,1532.72,1,16,12,591.6604166666667,0.19928628,1.1204634,False
1264,1,1,18,3,219,1,5976.0,4,17,2,660.61875,0.19095713,1.1155294,False
1265,0,0,19,3,162,1,1673.76,4,18,32,451.56319444444443,0.5984386,1.3569099,False
1266,1,1,76,2,70,1,3290.72,3,18,32,452.56041666666664,-0.5098797,0.7003736,False
1267,1,0,26,1,197,1,3030.97,1,17,33,446.6152777777778,-0.84220624,0.5035128,False
1268,1,1,20,3,67,1,369.86,4,17,33,446.6076388888889,-0.6276917,0.63058513,False
1269,1,1,58,1,24,1,6570.36,5,16,9,615.66875,-0.32833913,0.80791306,False
1270,1,1,76,2,213,1,2264.98,4,16,42,382.65972222222223,-0.18557736,0.8924811,False
1271,0,2,75,2,198,1,5029.87,4,18,22,520.5819444444444,0.35579118,1.2131724,False
1272,1,1,62,0,122,1,12327.74,1,17,20,534.6166666666667,-0.5429353,0.6807924,False
1273,0,1,20,3,118,1,420.25,3,16,21,529.6631944444445,-0.13815589,0.9205722,False
1274,1,2,41,0,150,1,6499.53,0,16,41,388.65069444444447,-0.3385027,0.80189246,False
1275,1,1,62,2,133,1,5172.99,2,16,23,517.6555555555556,-1.285703,0.24079794,False
1276,1,1,54,0,121,1,8981.1,2,17,9,615.5895833333333,-0.70049876,0.5874563,False
1277,1,0,34,0,70,1,7915.0,1,17,16,562.6166666666667,-0.6235295,0.6330507,False
1278,1,2,27,3,144,1,500.84,3,17,31,461.59375,-0.5762344,0.66106695,False
1279,1,1,43,0,75,1,13784.4,0,17,1,667.5930555555556,0.671906,1.4004298,False
1280,0,2,62,2,114,1,7392.79,3,17,30,468.63055555555553,-0.6372831,0.62490344,False
1281,0,0,26,3,144,1,1134.79,0,17,46,356.6097222222222,0.65592706,1.3909644,False
1282,0,2,34,0,189,1,14765.41,5,16,28,480.63402777777776,0.98219985,1.5842391,False
1283,0,1,27,3,156,5,745.87,6,17,27,485.60555555555555,6.4343657,4.813947,True
1284,1,0,68,0,15,1,5360.19,2,18,34,440.55347222222224,0.030613545,1.0205464,False
1285,1,2,72,2,50,1,5878.14,4,17,12,594.6229166666667,-0.4407813,0.74130553,False
1286,1,0,56,2,38,1,5889.51,5,16,21,527.6416666666667,-0.7165301,0.5779598,False
1287,1,2,33,1,15,1,4381.54,3,18,16,565.5513888888889,-0.26562458,0.8450634,False
1288,0,2,49,1,160,1,8478.46,5,16,38,412.65277777777777,-0.19146053,0.88899606,False
1289,0,2,26,3,33,1,185.47,4,16,35,432.6388888888889,0.30167696,1.1811167,False
1290,1,0,43,1,236,1,2443.54,5,16,13,586.6729166666667,-0.2614799,0.84751856,False
1291,1,1,23,3,102,1,699.9,5,17,4,647.6180555555555,0.055232532,1.03513,False
1292,1,0,27,1,114,1,4739.59,2,16,28,482.6715277777778,-1.1300199,0.33302015,False
1293,1,0,49,0,265,1,12893.85,2,17,23,513.6020833333333,0.1899131,1.114911,False
1294,1,0,65,2,179,1,2402.58,0,16,14,580.6423611111111,-0.32476872,0.8100281,False
1295,0,2,59,2,128,1,7626.53,4,16,49,332.6659722222222,0.19703682,1.1191308,False
1296,1,2,52,2,52,1,1014.63,3,17,14,576.6236111111111,-0.7315666,0.5690526,False
1297,1,0,28,3,171,1,1358.54,3,17,43,376.62847222222223,-0.3671483,0.7849236,False
1298,1,0,23,3,25,1,1602.13,1,16,50,328.66527777777776,0.5218593,1.3115464,False
1299,0,1,27,3,19,2,1105.89,1,17,17,558.6194444444444,0.55446225,1.3308595,False
1300,1,2,61,2,63,1,1731.89,6,16,9,615.6736111111111,0.049448468,1.0317037,False
1301,1,0,29,1,52,1,8692.47,5,17,16,566.6138888888889,-0.60805196,0.6422191,False
1302,0,1,53,0,62,1,12578.75,3,17,12,593.6229166666667,0.14370883,1.0875409,False
1303,0,1,67,2,80,1,1712.41,2,17,27,487.61597222222224,-0.6388721,0.62396216,False
1304,1,0,78,2,169,1,3485.03,2,16,30,464.6701388888889,-0.5658851,0.6671976,False
1305,0,1,78,2,68,1,1146.78,0,17,31,460.6166666666667,0.14188297,1.0864593,False
1306,1,0,50,0,63,1,6393.12,3,16,26,493.66875,-1.0129197,0.40238702,False
1307,0,2,40,0,51,1,680.55,5,16,32,454.66875,0.1526727,1.0928508,False
1308,1,2,70,0,83,1,7037.34,4,17,20,538.6,-0.5199786,0.6943913,False
1309,0,2,69,0,124,2,12991.03,5,16,10,604.6590277777777,1.3120294,1.7796208,False
1310,0,1,28,3,96,1,105.01,2,18,37,419.5833333333333,0.25904652,1.1558636,False
1311,1,1,32,0,52,1,1360.85,2,16,31,461.6402777777778,-0.9011115,0.468619,False
1312,1,1,25,3,37,1,1649.92,5,17,37,415.6326388888889,-0.43516618,0.74463177,False
1313,1,1,52,0,45,1,5237.36,5,16,12,592.6618055555556,-0.55135626,0.6758041,False
1314,1,0,33,0,295,1,14348.65,4,16,28,480.6388888888889,0.90209156,1.5367852,False
1315,1,2,67,2,115,1,5625.55,2,17,10,606.6256944444444,-0.6561672,0.613717,False
1316,1,0,41,1,48,1,3438.02,0,18,38,412.56319444444443,-0.18469432,0.8930042,False
1317,1,0,29,0,96,1,10668.24,3,16,52,314.65208333333334,0.27838877,1.1673214,False
1318,1,0,49,1,98,1,2018.9,2,16,32,452.65694444444443,-1.1112996,0.34410957,False
1319,1,0,59,1,147,1,9500.95,5,17,19,542.6222222222223,-0.73399395,0.5676147,False
1320,1,0,55,2,30,1,2472.99,5,17,29,473.60625,-0.74577427,0.56063634,False
1321,1,1,38,0,37,1,6522.47,6,17,13,587.6159722222222,-0.294824,0.8277665,False
1322,1,2,20,3,134,1,1223.45,5,16,2,663.6520833333333,0.50767624,1.3031448,False
1323,1,0,39,1,152,1,778.74,1,18,22,524.5604166666667,-0.4145032,0.75687194,False
1324,1,0,61,2,96,1,2246.15,1,17,40,397.6111111111111,-0.7832102,0.5384604,False
1325,0,2,25,3,289,1,219.53,3,17,2,661.5909722222223,1.6927018,2.0051203,False
1326,1,1,38,0,90,1,12896.06,4,16,18,552.6576388888889,-0.35963178,0.7893762,False
1327,0,1,30,1,137,1,8697.11,5,18,41,389.58819444444447,0.11765741,1.0721087,False
1328,1,2,66,2,156,1,6414.11,3,16,3,654.6534722222223,-0.24329512,0.85829073,False
1329,1,2,64,2,68,1,5767.51,4,16,7,627.6388888888889,-0.42409512,0.75118995,False
1330,1,0,68,2,51,1,2815.86,2,16,19,545.6465277777778,-0.66805553,0.60667473,False
1331,1,2,55,1,157,1,2991.17,6,18,44,366.56597222222223,0.17223208,1.1044372,False
1332,1,1,48,1,288,1,224.65,1,16,25,501.6375,-0.14590123,0.9159841,False
1333,0,1,20,3,68,1,1236.76,6,16,12,594.6506944444444,0.5551268,1.3312532,False
1334,1,0,60,0,66,1,13586.99,3,17,51,319.6222222222222,0.5495673,1.3279599,False
1335,1,0,26,1,284,1,7117.35,4,17,47,349.62638888888887,0.31492585,1.188965,False
1336,0,1,61,2,122,1,7235.87,2,17,48,342.6034722222222,-0.2897774,0.83075595,False
1337,1,1,72,2,47,1,7318.64,6,16,20,537.6354166666666,-0.30734602,0.8203488,False
1338,1,0,43,0,45,1,9847.6,5,16,46,352.64722222222224,0.12569335,1.076869,False
1339,0,2,80,2,49,1,2968.75,3,16,15,569.6368055555556,0.36080027,1.2161397,False
1340,0,2,31,0,99,1,9323.71,5,16,34,436.6534722222222,0.118913345,1.0728527,False
1341,0,2,18,3,167,1,1764.08,2,16,32,454.6458333333333,0.113266535,1.0695077,False
1342,1,0,75,2,116,1,5683.49,5,17,23,513.5923611111111,-0.6718186,0.6044456,False
1343,1,2,33,0,233,1,5225.73,4,17,13,587.6270833333333,-0.2814878,0.8356665,False
1344,1,0,63,2,47,1,6445.4,6,16,33,447.6743055555556,-0.37202007,0.78203773,False
1345,1,2,24,3,68,1,289.71,4,17,36,425.60833333333335,-0.37632692,0.7794865,False
1346,0,2,51,1,66,1,9200.74,2,16,12,594.6520833333333,-0.1394079,0.91983056,False
1347,1,2,25,3,39,1,300.87,0,16,25,503.65555555555557,0.09363228,1.057877,False
1348,0,0,48,0,121,1,743.9,2,16,22,521.6333333333333,-0.28463933,0.8337996,False
1349,1,0,21,3,90,1,1200.35,6,16,18,552.6354166666666,-0.04053461,0.9784003,False
1350,1,0,56,2,181,1,1562.39,3,16,3,655.6319444444445,-0.14244503,0.91803145,False
1351,0,1,49,0,172,1,7719.71,6,17,9,615.6291666666667,0.18299927,1.1108154,False
1352,1,2,54,1,39,3,2610.67,0,16,52,311.64722222222224,1.7609646,2.0455573,False
1353,1,2,66,2,51,1,2060.02,3,16,24,507.63958333333335,-0.7495501,0.5583997,False
1354,1,2,20,3,173,1,1833.67,1,16,47,346.66180555555553,0.22283809,1.1344148,False
1355,1,0,71,2,161,1,5396.65,5,16,22,522.6395833333333,-0.6042935,0.64444554,False
1356,1,0,57,0,107,1,12995.7,5,18,45,361.56875,0.81070673,1.4826515,False
1357,1,0,40,1,111,1,7616.43,4,16,9,615.6631944444445,-0.75340426,0.5561166,False
1358,0,0,35,0,225,1,12500.8,2,17,25,501.62361111111113,0.38151821,1.2284124,False
1359,1,0,19,3,36,1,1127.08,5,16,2,664.66875,0.557693,1.3327733,False
1360,0,1,76,2,91,1,3621.98,1,16,42,384.6388888888889,-0.0024056316,1.0009868,False
1361,1,2,49,1,44,1,5212.28,2,18,1,670.5763888888889,0.27838132,1.167317,False
1362,0,1,58,2,40,1,2727.45,3,16,36,425.6694444444444,-0.5176231,0.6957866,False
1363,1,1,49,0,95,5,5117.03,4,16,38,409.66805555555555,5.3462625,4.169386,True
1364,1,1,26,1,159,1,6089.79,2,17,37,419.62708333333336,-1.2015395,0.290654,False
1365,1,1,58,1,77,1,2618.1,2,16,45,359.6423611111111,-0.8384023,0.50576615,False
1366,1,0,31,0,212,1,11988.12,2,16,24,510.6486111111111,-0.08931536,0.94950396,False
1367,1,0,55,1,111,1,3841.42,1,16,49,332.65833333333336,-0.43679422,0.74366736,False
1368,0,1,28,3,84,1,321.21,6,16,1,671.6743055555555,1.0444223,1.6210979,False
1369,1,2,37,1,44,1,9754.73,3,17,32,453.60277777777776,-0.81742877,0.51819026,False
1370,1,1,57,1,143,1,9584.52,4,17,42,384.62638888888887,-0.95784205,0.4350134,False
1371,1,0,31,0,163,1,7624.56,5,17,41,391.61041666666665,-0.4286211,0.7485089,False
1372,1,2,47,1,52,1,2485.73,5,17,41,391.6166666666667,-0.6008902,0.64646155,False
1373,1,2,36,1,280,1,2137.9,5,16,2,660.6583333333333,0.8646825,1.5146252,False
1374,1,1,30,0,111,1,6412.85,1,16,42,380.6701388888889,-0.6924923,0.5921991,False
1375,0,1,23,3,196,1,707.25,5,18,37,417.5833333333333,0.6059453,1.3613566,False
1376,1,2,48,1,83,1,8300.54,3,17,18,549.5972222222222,-1.0635227,0.37241122,False
1377,1,0,45,0,263,1,7717.34,4,17,40,396.625,-0.1951224,0.8868269,False
1378,0,2,39,0,247,1,6967.03,3,17,14,580.5902777777778,0.21283099,1.1284869,False
1379,1,1,54,2,55,1,5158.6,1,18,30,467.58819444444447,-0.7100772,0.5817823,False
1380,1,2,67,0,103,1,12031.14,4,17,25,502.62708333333336,-0.23560882,0.8628439,False
1381,1,1,73,2,152,1,7093.68,4,16,10,604.6493055555555,-0.5857317,0.65544105,False
1382,1,1,29,0,153,1,8539.86,5,18,25,502.56111111111113,-0.34137905,0.8001886,False
1383,1,1,59,2,89,1,7640.57,3,16,28,478.65763888888887,-1.2711937,0.2493928,False
1384,1,0,24,3,201,1,1292.21,3,16,48,342.6333333333333,0.110152334,1.067663,False
1385,1,1,63,2,166,1,5958.75,3,18,23,513.5666666666667,-0.8658962,0.48947954,False
1386,1,2,25,3,129,1,708.74,5,16,44,370.64930555555554,0.045931786,1.0296205,False
1387,0,1,28,3,66,1,1744.4,5,16,35,432.66319444444446,-0.05132031,0.97201115,False
1388,1,0,25,3,263,1,273.78,2,17,32,454.61875,0.09283939,1.0574073,False
1389,1,1,25,3,59,1,130.76,5,16,21,530.64375,-0.38357067,0.7751955,False
1390,1,1,49,0,118,1,10389.6,4,17,6,633.6,-0.42427653,0.7510825,False
1391,1,2,63,0,91,1,1048.18,4,17,26,495.59722222222223,-0.6798296,0.5997001,False
1392,0,2,32,0,132,1,12896.68,5,18,11,601.5743055555556,1.1746671,1.6982512,False
1393,1,1,43,1,251,1,8208.54,5,16,38,412.66180555555553,-0.44840068,0.736792,False
1394,1,2,38,1,24,1,5244.49,3,17,27,486.59444444444443,-1.0532746,0.37848186,False
1395,1,2,37,0,46,1,11935.14,1,16,42,381.6479166666667,0.075401075,1.0470773,False
1396,1,0,24,3,251,1,1484.76,5,16,17,555.6361111111111,0.19336517,1.1169559,False
1397,0,2,23,3,145,1,6513.34,1,17,26,494.58958333333334,-0.13180201,0.9243361,False
1398,1,0,35,0,161,1,13801.15,2,17,10,606.6013888888889,0.10551756,1.0649174,False
1399,1,2,68,0,147,1,12958.65,3,16,39,403.65555555555557,0.08491333,1.0527121,False
1400,1,2,32,0,116,1,9588.71,4,16,38,410.65277777777777,-0.51553375,0.6970243,False
1401,1,2,49,1,179,1,3475.99,1,18,40,394.56111111111113,-0.28506413,0.83354795,False
1402,1,1,29,1,75,1,7544.4,3,17,2,662.6125,-0.41373977,0.75732416,False
1403,1,0,19,3,48,1,1193.61,1,17,25,500.61041666666665,-0.38322926,0.7753977,False
1404,1,2,33,0,27,1,12063.77,1,16,19,545.6541666666667,0.02321171,1.0161618,False
1405,1,0,27,3,121,1,892.83,3,17,32,450.62291666666664,-0.7724285,0.54484713,False
1406,1,2,54,1,81,1,1230.12,3,17,34,437.6222222222222,-1.0196375,0.39840758,False
1407,1,1,18,3,189,1,1479.67,2,17,8,621.6013888888889,-0.2574861,0.8498844,False
1408,0,0,54,0,139,1,1265.28,1,17,49,335.59305555555557,0.38457245,1.2302216,False
1409,1,1,76,2,47,1,3228.87,2,16,49,335.65625,-0.10882817,0.9379451,False
1410,1,2,19,3,145,1,1111.67,0,17,51,318.59027777777777,0.5293376,1.3159764,False
1411,1,2,56,1,293,1,3213.16,2,18,23,514.5513888888889,0.3273752,1.1963396,False
1412,0,2,63,0,146,1,12719.93,1,17,38,412.6173611111111,0.53349644,1.31844,False
1413,0,0,63,2,137,1,2040.77,0,18,3,657.5861111111111,1.0668607,1.6343898,False
1414,1,1,20,3,172,1,1309.85,6,16,25,499.6465277777778,-0.18508503,0.89277273,False
1415,0,2,25,3,104,1,164.61,2,16,47,349.65069444444447,0.5580039,1.3329575,False
1416,0,1,49,1,161,1,4230.37,1,17,17,559.6270833333333,-0.65503967,0.61438495,False
1417,1,0,27,3,41,1,761.0,5,17,1,667.6083333333333,0.5454401,1.325515,False
1418,1,2,67,2,105,1,2923.83,4,16,11,599.6409722222222,-0.5542076,0.674115,False
1419,1,2,61,2,93,1,7372.47,1,17,26,496.6034722222222,-0.9434632,0.44353104,False
1420,1,0,39,0,85,1,871.1,4,18,5,643.5576388888888,0.35406858,1.212152,False
1421,1,1,45,1,155,1,3023.16,0,16,9,612.6666666666666,-0.558376,0.67164576,False
1422,1,2,19,3,174,1,1119.21,3,16,52,311.6375,0.44217238,1.2643422,False
1423,1,1,60,0,173,1,11833.73,3,18,51,319.58125,0.49563158,1.2960099,False
1424,1,2,68,2,68,1,6400.59,2,16,6,633.6520833333333,-0.21942544,0.87243044,False
1425,1,2,63,0,80,1,13884.24,4,18,6,636.5631944444444,1.1642467,1.6920785,False
1426,1,0,19,3,185,1,620.83,4,16,21,530.6534722222223,-0.26349324,0.84632593,False
1427,1,0,19,3,40,1,1938.01,5,17,36,423.61944444444447,-0.08295374,0.9532724,False
1428,1,1,19,3,280,1,964.79,0,16,46,356.6486111111111,1.0033712,1.5967804,False
1429,1,2,56,2,109,1,1870.16,5,16,22,523.6548611111111,-0.7415583,0.5631338,False
1430,1,2,34,0,106,1,5577.94,3,17,12,594.6104166666667,-0.78393084,0.5380335,False
1431,1,0,36,1,283,1,8700.8,2,17,5,643.6152777777778,0.32071695,1.1923954,False
1432,1,2,60,2,255,1,2794.66,3,16,29,475.6694444444444,-0.5086313,0.7011131,False
1433,1,2,45,1,87,1,6169.71,0,18,31,457.56388888888887,-0.3757071,0.77985364,False
1434,1,0,25,3,34,1,831.75,5,16,11,601.65625,0.11094804,1.0681343,False
1435,1,1,53,2,109,1,2451.56,6,16,10,607.6395833333333,-0.5293797,0.6888223,False
1436,0,2,34,0,92,1,13625.52,1,17,24,510.62291666666664,0.3924943,1.2349143,False
1437,1,1,20,3,103,1,1379.39,6,17,6,635.6069444444445,0.22807416,1.1375165,False
1438,0,2,62,0,83,1,11498.01,4,17,37,415.61041666666665,0.20462862,1.123628,False
1439,1,1,25,3,97,1,865.49,1,16,32,451.6645833333333,-0.7024915,0.5862758,False
1440,0,2,76,2,216,1,7147.4,4,17,21,531.5909722222223,0.026422707,1.0180639,False
1441,0,2,35,1,125,1,7833.85,1,16,23,517.6659722222222,-0.43584847,0.7442276,False
1442,1,1,80,2,151,1,4840.67,1,16,47,345.6402777777778,-0.20373762,0.88172346,False
1443,1,1,70,2,78,1,7361.47,1,17,51,317.62430555555557,-0.278037,0.8377106,False
1444,1,1,45,0,114,1,5128.44,5,18,13,587.5854166666667,-0.33750033,0.80248624,False
1445,1,0,62,0,91,1,12381.45,3,16,42,382.6534722222222,-0.12446246,0.9286838,False
1446,1,0,29,1,66,1,4008.05,2,17,12,590.6277777777777,-0.8487165,0.49965632,False
1447,1,2,43,1,300,1,3493.13,4,16,49,335.6625,0.62052375,1.3699925,False
1448,1,0,77,2,106,1,6462.41,5,18,46,355.56805555555553,0.2911388,1.1748742,False
1449,1,0,42,1,111,3,4625.12,5,16,8,619.6458333333334,0.9532711,1.5671026,False
1450,0,0,48,1,50,1,6470.57,0,18,19,545.5625,0.3206304,1.1923442,False
1451,1,2,48,1,179,1,4854.83,1,16,6,634.6423611111111,-0.41474628,0.75672793,False
1452,1,0,48,0,146,1,12652.22,6,17,25,500.62083333333334,-0.027539693,0.9860981,False
1453,1,1,68,0,150,1,11705.88,6,16,19,544.6472222222222,-0.032735627,0.9830202,False
1454,1,0,35,0,95,1,932.61,1,16,46,356.66041666666666,-0.20364365,0.88177913,False
1455,1,1,61,0,31,1,11613.58,2,16,10,608.6638888888889,-0.045942757,0.97519666,False
1456,1,0,25,3,160,1,1068.55,3,18,19,542.5680555555556,-0.10766439,0.9386345,False
1457,1,2,28,3,295,1,1616.3,2,16,26,496.66527777777776,0.253153,1.1523725,False
1458,1,1,23,3,217,1,471.28,2,16,46,356.64375,0.043895233,1.0284141,False
1459,0,1,21,3,148,1,106.86,3,16,18,548.6659722222222,-0.10513138,0.940135,False
1460,1,2,72,2,160,1,2457.1,5,16,46,352.63958333333335,-0.006932441,0.99830526,False
1461,1,1,69,2,148,1,5882.12,5,17,21,531.6013888888889,-0.9608333,0.4332415,False
1462,0,2,55,2,41,1,1938.99,3,16,48,338.65,0.21059842,1.1271644,False
1463,1,2,57,2,17,1,4079.09,2,16,21,531.6555555555556,-0.76663005,0.54828197,False
1464,0,1,28,1,149,1,860.12,5,16,6,634.6381944444445,0.17840977,1.1080967,False
1465,1,2,68,2,174,1,7811.31,4,18,16,566.5611111111111,-0.1610432,0.9070144,False
1466,1,1,24,3,47,1,1181.84,3,16,11,601.65,-0.34788114,0.79633695,False
1467,1,0,58,0,243,1,10915.54,6,16,41,387.65972222222223,0.5962014,1.3555846,False
1468,1,0,19,3,136,2,1670.72,3,16,44,367.6694444444444,0.10816528,1.0664859,False
1469,1,2,20,3,140,1,1121.19,3,16,42,384.65277777777777,-0.27852875,0.83741933,False
1470,0,2,53,1,243,1,5621.86,4,16,14,580.6583333333333,0.030185305,1.0202928,False
1471,1,0,56,1,116,1,8873.43,6,18,14,580.5659722222222,0.16075996,1.0976415,False
1472,1,1,41,0,146,1,6990.92,5,17,24,510.6076388888889,-1.0407394,0.38590744,False
1473,1,0,60,1,65,1,7831.56,4,16,16,566.6368055555556,-0.7638348,0.54993784,False
1474,1,1,51,2,175,1,6173.23,5,18,28,482.5673611111111,-0.71961856,0.5761303,False
1475,1,0,56,0,64,1,9523.72,0,17,23,515.6048611111111,-0.46235228,0.7285275,False
1476,1,1,33,0,61,1,6420.47,3,16,18,548.6486111111111,-0.9699322,0.42785156,False
1477,1,0,23,3,145,1,1146.09,1,18,51,317.57152777777776,0.79184365,1.4714775,False
1478,1,0,35,1,235,1,6430.41,5,16,39,405.65833333333336,-0.37269935,0.78163534,False
1479,1,1,28,3,164,1,1635.05,6,17,17,559.6208333333333,-0.3619544,0.78800035,False
1480,1,2,66,2,33,1,6697.79,5,18,50,328.56111111111113,0.51757926,1.3090111,False
1481,1,1,58,0,102,1,7369.89,5,17,42,381.6090277777778,-0.6999376,0.5877887,False
1482,1,0,40,1,132,1,6903.68,2,16,13,583.6486111111111,-0.9303568,0.45129487,False
1483,1,2,65,0,23,1,11748.86,0,17,25,499.60277777777776,0.20774785,1.1254758,False
1484,1,2,42,0,148,1,7303.23,5,18,37,417.56458333333336,-0.10761549,0.9386635,False
1485,1,1,29,0,51,1,10619.35,6,16,8,622.6555555555556,0.2612332,1.157159,False
1486,0,2,54,2,137,1,1794.5,0,17,29,475.62361111111113,-0.23897961,0.8608471,False
1487,0,1,59,0,99,1,12970.21,3,17,28,479.59583333333336,-0.16431417,0.9050768,False
1488,1,1,56,0,143,1,120.89,5,17,7,629.6298611111112,-0.20049533,0.8836441,False
1489,1,0,67,0,164,1,5692.31,4,16,29,474.64722222222224,-0.6616278,0.61048234,False
1490,1,1,50,1,165,1,9879.87,1,16,14,576.6604166666667,-0.7895462,0.5347071,False
1491,0,0,64,2,86,1,6266.65,5,18,51,321.5729166666667,0.8525612,1.5074449,False
1492,1,2,31,0,28,1,14268.95,4,17,15,571.6277777777777,0.27739224,1.1667311,False
1493,0,0,52,1,151,1,6449.83,4,18,48,342.58958333333334,0.31879792,1.1912587,False
1494,1,0,60,1,166,1,6741.41,0,16,46,353.6479166666667,-0.12511478,0.9282974,False
1495,1,0,25,3,243,1,1008.44,2,17,38,411.59930555555553,-0.04934111,0.9731836,False
1496,1,1,23,3,15,1,1711.78,6,16,36,425.6388888888889,0.03640767,1.0239787,False
1497,1,0,26,3,254,1,1821.0,3,16,8,622.6479166666667,0.28425413,1.1707959,False
1498,1,2,77,2,282,1,5107.75,3,17,22,524.6,0.07723217,1.048162,False
1499,1,1,33,1,77,1,5229.95,3,17,21,527.5923611111111,-1.4126778,0.16558173,False
1500,1,2,20,3,91,1,339.16,3,17,5,639.6243055555556,0.100231364,1.061786,False
1501,0,2,32,0,45,1,10442.48,5,17,9,615.6319444444445,0.6503273,1.3876473,False
1502,1,2,63,2,76,1,4324.4,4,16,44,366.6388888888889,-0.55048096,0.6763226,False
1503,1,1,55,2,173,1,6292.29,5,18,49,335.58680555555554,-0.016095335,0.9928774,False
1504,0,1,21,3,122,1,269.01,3,16,16,563.6493055555555,-0.08485497,0.9521462,False
1505,0,0,78,2,112,1,5379.25,1,16,32,454.6611111111111,-0.03944972,0.97904295,False
1506,1,1,64,0,179,2,1334.09,3,16,39,401.6361111111111,-0.2351341,0.8631251,False
1507,0,1,53,0,109,1,6366.84,6,18,32,450.5625,0.2355559,1.1419485,False
1508,1,0,22,3,258,1,1839.1,6,18,3,657.5895833333333,1.7423177,2.0345113,False
1509,1,0,53,2,41,1,3966.54,3,16,52,313.6673611111111,-0.21575783,0.87460303,False
1510,1,1,33,1,82,1,9983.36,1,18,30,464.55902777777777,-0.5655267,0.6674099,False
1511,1,1,66,2,72,1,4577.09,3,16,19,545.6472222222222,-1.1031332,0.34894708,False
